Nest_ID,Día,Month_Nest,Tipo,Start,End,Duración (min),Temperatura Promedio,Temperatura Ambiental Promedio
M_Polyglottos_SD39_06,2006-03-28,March,Off,2006-03-28 12:37:00,2006-03-28 12:44:00,7.0,31.51,24.6925
M_Polyglottos_SD39_06,2006-03-28,March,On,2006-03-28 12:44:00,2006-03-28 12:56:00,12.0,33.816153846153846,25.733846153846148
M_Polyglottos_SD39_06,2006-03-28,March,Off,2006-03-28 12:56:00,2006-03-28 13:04:00,8.0,32.28,25.94
M_Polyglottos_SD39_06,2006-03-28,March,On,2006-03-28 13:04:00,2006-03-28 13:21:00,17.0,35.98722222222222,25.92
M_Polyglottos_SD39_06,2006-03-28,March,Off,2006-03-28 13:21:00,2006-03-28 13:30:00,9.0,31.13,26.196000000000005
M_Polyglottos_SD39_06,2006-03-28,March,On,2006-03-28 13:30:00,2006-03-28 13:43:00,13.0,34.37714285714286,26.828571428571426
M_Polyglottos_SD39_06,2006-03-28,March,Off,2006-03-28 13:43:00,2006-03-28 13:57:00,14.0,30.94,26.988
M_Polyglottos_SD39_06,2006-03-28,March,On,2006-03-28 13:57:00,2006-03-28 14:05:00,8.0,35.79,27.14
M_Polyglottos_SD39_06,2006-03-28,March,Off,2006-03-28 14:05:00,2006-03-28 14:19:00,14.0,32.28,27.024
M_Polyglottos_SD39_06,2006-03-28,March,On,2006-03-28 14:19:00,2006-03-28 14:31:00,12.0,36.026153846153846,26.658461538461538
M_Polyglottos_SD39_06,2006-03-28,March,Off,2006-03-28 14:31:00,2006-03-28 14:40:00,9.0,31.7,27.474
M_Polyglottos_SD39_06,2006-03-28,March,On,2006-03-28 14:40:00,2006-03-28 14:51:00,11.0,34.335,27.42
M_Polyglottos_SD39_06,2006-03-28,March,Off,2006-03-28 14:51:00,2006-03-28 14:57:00,6.0,31.7,27.13714285714286
M_Polyglottos_SD39_06,2006-03-28,March,On,2006-03-28 14:57:00,2006-03-28 15:04:00,7.0,35.18,27.51
M_Polyglottos_SD39_06,2006-03-28,March,Off,2006-03-28 15:04:00,2006-03-28 15:11:00,7.0,31.7,27.1725
M_Polyglottos_SD39_06,2006-03-28,March,On,2006-03-28 15:11:00,2006-03-28 15:23:00,12.0,34.69538461538462,26.81076923076923
M_Polyglottos_SD39_06,2006-03-28,March,Off,2006-03-28 15:23:00,2006-03-28 15:30:00,7.0,30.75,26.8125
M_Polyglottos_SD39_06,2006-03-28,March,On,2006-03-28 15:30:00,2006-03-28 15:51:00,21.0,35.38727272727272,26.994545454545445
M_Polyglottos_SD39_06,2006-03-28,March,Off,2006-03-28 15:51:00,2006-03-28 16:03:00,12.0,29.07,26.533846153846152
M_Polyglottos_SD39_06,2006-03-28,March,On,2006-03-28 16:03:00,2006-03-28 16:13:00,10.0,32.36,25.505454545454544
M_Polyglottos_SD39_06,2006-03-28,March,Off,2006-03-28 16:13:00,2006-03-28 16:23:00,10.0,27.78,25.36272727272728
M_Polyglottos_SD39_06,2006-03-28,March,On,2006-03-28 16:23:00,2006-03-28 16:36:00,13.0,33.28285714285715,25.330000000000005
M_Polyglottos_SD39_06,2006-03-28,March,Off,2006-03-28 16:36:00,2006-03-28 16:47:00,11.0,27.6,24.74
M_Polyglottos_SD39_06,2006-03-28,March,On,2006-03-28 16:47:00,2006-03-28 16:59:00,12.0,33.650769230769235,24.698461538461537
M_Polyglottos_SD39_06,2006-03-28,March,Off,2006-03-28 16:59:00,2006-03-28 17:08:00,9.0,27.78,24.56
M_Polyglottos_SD39_06,2006-03-28,March,On,2006-03-28 17:08:00,2006-03-28 17:33:00,25.0,33.64538461538462,24.226538461538457
M_Polyglottos_SD39_06,2006-03-28,March,Off,2006-03-28 17:33:00,2006-03-28 17:40:00,7.0,28.33,23.76875
M_Polyglottos_SD39_06,2006-03-28,March,On,2006-03-28 17:40:00,2006-03-28 18:43:00,63.0,33.86859375,22.51359375
M_Polyglottos_SD39_06,2006-03-28,March,Off,2006-03-28 18:43:00,2006-03-28 19:11:00,28.0,21.6,20.9296551724138
M_Polyglottos_SD39_06,2006-03-28,March,On,2006-03-28 19:11:00,2006-03-28 20:36:00,85.0,31.336627906976748,19.249534883720926
M_Polyglottos_SD39_06,2006-03-28,March,Off,2006-03-28 20:36:00,2006-03-28 20:44:00,8.0,26.7,17.963333333333335
M_Polyglottos_SD39_06,2006-03-28,March,Nocturnal,2006-03-28 20:44:00,2006-03-28 22:36:00,112.0,30.043008849557523,16.70840707964602
M_Polyglottos_SD39_06,2006-03-28,March,Off,2006-03-28 22:36:00,2006-03-28 22:54:00,18.0,23.16,14.998947368421051
M_Polyglottos_SD39_06,2006-03-28,March,Nocturnal,2006-03-28 22:54:00,2006-03-28 23:50:00,56.0,28.65456140350877,14.191052631578948
M_Polyglottos_SD39_06,2006-03-28,March,Off,2006-03-28 23:50:00,2006-03-29 00:01:00,11.0,23.33,13.838333333333331
M_Polyglottos_SD39_06,2006-03-29,March,Nocturnal,2006-03-29 00:01:00,2006-03-29 00:26:00,25.0,28.22192307692308,13.803846153846154
M_Polyglottos_SD39_06,2006-03-29,March,Off,2006-03-29 00:26:00,2006-03-29 00:32:00,6.0,27.06,13.695714285714288
M_Polyglottos_SD39_06,2006-03-29,March,Nocturnal,2006-03-29 00:32:00,2006-03-29 06:43:00,371.0,30.145268817204304,12.618091397849463
M_Polyglottos_SD39_06,2006-03-29,March,Off,2006-03-29 06:43:00,2006-03-29 06:47:00,4.0,20.4,13.14
M_Polyglottos_SD39_06,2006-03-29,March,On,2006-03-29 06:47:00,2006-03-29 07:22:00,35.0,26.506666666666664,13.85611111111111
M_Polyglottos_SD39_06,2006-03-29,March,Off,2006-03-29 07:22:00,2006-03-29 07:30:00,8.0,19.04,15.065555555555555
M_Polyglottos_SD39_06,2006-03-29,March,On,2006-03-29 07:30:00,2006-03-29 07:50:00,20.0,29.643809523809523,16.10952380952381
M_Polyglottos_SD39_06,2006-03-29,March,Off,2006-03-29 07:50:00,2006-03-29 07:57:00,7.0,21.77,16.98875
M_Polyglottos_SD39_06,2006-03-29,March,On,2006-03-29 07:57:00,2006-03-29 08:14:00,17.0,29.014444444444443,17.63666666666667
M_Polyglottos_SD39_06,2006-03-29,March,Off,2006-03-29 08:14:00,2006-03-29 08:21:00,7.0,22.98,18.317500000000003
M_Polyglottos_SD39_06,2006-03-29,March,On,2006-03-29 08:21:00,2006-03-29 08:34:00,13.0,30.82714285714286,18.89428571428572
M_Polyglottos_SD39_06,2006-03-29,March,Off,2006-03-29 08:34:00,2006-03-29 08:41:00,7.0,24.21,19.57125
M_Polyglottos_SD39_06,2006-03-29,March,On,2006-03-29 08:41:00,2006-03-29 08:54:00,13.0,29.821428571428573,20.132857142857144
M_Polyglottos_SD39_06,2006-03-29,March,Off,2006-03-29 08:54:00,2006-03-29 09:05:00,11.0,24.74,20.853333333333328
M_Polyglottos_SD39_06,2006-03-29,March,On,2006-03-29 09:05:00,2006-03-29 09:15:00,10.0,30.72090909090909,21.14545454545454
M_Polyglottos_SD39_06,2006-03-29,March,Off,2006-03-29 09:15:00,2006-03-29 09:21:00,6.0,26.34,21.231428571428573
M_Polyglottos_SD39_06,2006-03-29,March,On,2006-03-29 09:21:00,2006-03-29 09:49:00,28.0,31.14793103448276,21.92827586206897
M_Polyglottos_SD39_06,2006-03-29,March,Off,2006-03-29 09:49:00,2006-03-29 09:55:00,6.0,30.37,21.60142857142857
M_Polyglottos_SD39_06,2006-03-29,March,On,2006-03-29 09:55:00,2006-03-29 10:06:00,11.0,33.12833333333334,22.536666666666665
M_Polyglottos_SD39_06,2006-03-29,March,Off,2006-03-29 10:06:00,2006-03-29 10:11:00,5.0,29.81,23.041666666666668
M_Polyglottos_SD39_06,2006-03-29,March,On,2006-03-29 10:11:00,2006-03-29 10:17:00,6.0,31.985714285714284,23.25714285714286
M_Polyglottos_SD39_06,2006-03-29,March,Off,2006-03-29 10:17:00,2006-03-29 10:21:00,4.0,30.56,23.158
M_Polyglottos_SD39_06,2006-03-29,March,On,2006-03-29 10:21:00,2006-03-29 10:32:00,11.0,34.26916666666667,23.536666666666672
M_Polyglottos_SD39_06,2006-03-29,March,Off,2006-03-29 10:32:00,2006-03-29 10:37:00,5.0,29.81,24.17833333333333
M_Polyglottos_SD39_06,2006-03-29,March,On,2006-03-29 10:37:00,2006-03-29 10:46:00,9.0,34.134,24.542
M_Polyglottos_SD39_06,2006-03-29,March,Off,2006-03-29 10:46:00,2006-03-29 10:53:00,7.0,30.75,24.97875
M_Polyglottos_SD39_06,2006-03-29,March,On,2006-03-29 10:53:00,2006-03-29 11:15:00,22.0,34.807391304347824,25.419130434782613
M_Polyglottos_SD39_06,2006-03-29,March,Off,2006-03-29 11:15:00,2006-03-29 11:23:00,8.0,31.7,25.78
M_Polyglottos_SD39_06,2006-03-29,March,On,2006-03-29 11:23:00,2006-03-29 11:38:00,15.0,35.283125,26.3625
M_Polyglottos_SD39_06,2006-03-29,March,Off,2006-03-29 11:38:00,2006-03-29 11:48:00,10.0,30.56,26.487272727272725
M_Polyglottos_SD39_06,2006-03-29,March,On,2006-03-29 11:48:00,2006-03-29 11:58:00,10.0,33.847272727272724,26.110909090909093
M_Polyglottos_SD39_06,2006-03-29,March,Off,2006-03-29 11:58:00,2006-03-29 12:05:00,7.0,30.37,26.025
M_Polyglottos_SD39_06,2006-03-29,March,On,2006-03-29 12:05:00,2006-03-29 12:31:00,26.0,35.23407407407407,26.526666666666667
M_Polyglottos_SD39_06,2006-03-29,March,Off,2006-03-29 12:31:00,2006-03-29 12:37:00,6.0,32.47,26.7
M_Polyglottos_SD39_06,2006-03-29,March,On,2006-03-29 12:37:00,2006-03-29 12:52:00,15.0,35.028125,26.64375
M_Polyglottos_SD39_06,2006-03-29,March,Off,2006-03-29 12:52:00,2006-03-29 12:58:00,6.0,33.25,28.12
M_Polyglottos_SD39_06,2006-03-29,March,On,2006-03-29 12:58:00,2006-03-29 13:18:00,20.0,35.76190476190476,28.37571428571428
M_Polyglottos_SD39_06,2006-03-29,March,Off,2006-03-29 13:18:00,2006-03-29 13:24:00,6.0,33.05,27.575714285714287
M_Polyglottos_SD39_06,2006-03-29,March,On,2006-03-29 13:24:00,2006-03-29 13:39:00,15.0,35.430625,27.895
M_Polyglottos_SD39_06,2006-03-29,March,Off,2006-03-29 13:39:00,2006-03-29 13:46:00,7.0,32.28,28.32875
M_Polyglottos_SD39_06,2006-03-29,March,On,2006-03-29 13:46:00,2006-03-29 13:58:00,12.0,36.027692307692305,27.97846153846153
M_Polyglottos_SD39_06,2006-03-29,March,Off,2006-03-29 13:58:00,2006-03-29 14:04:00,6.0,32.66,28.25142857142857
M_Polyglottos_SD39_06,2006-03-29,March,On,2006-03-29 14:04:00,2006-03-29 14:17:00,13.0,34.873571428571424,29.12
M_Polyglottos_SD39_06,2006-03-29,March,Off,2006-03-29 14:17:00,2006-03-29 14:27:00,10.0,32.28,28.4990909090909
M_Polyglottos_SD39_06,2006-03-29,March,On,2006-03-29 14:27:00,2006-03-29 14:36:00,9.0,35.502,27.837
M_Polyglottos_SD39_06,2006-03-29,March,Off,2006-03-29 14:36:00,2006-03-29 14:48:00,12.0,32.28,28.67
M_Polyglottos_SD39_06,2006-03-29,March,On,2006-03-29 14:48:00,2006-03-29 15:01:00,13.0,36.14714285714286,29.014285714285712
M_Polyglottos_SD39_06,2006-03-29,March,Off,2006-03-29 15:01:00,2006-03-29 15:09:00,8.0,32.28,29.006666666666668
M_Polyglottos_SD39_06,2006-03-29,March,On,2006-03-29 15:09:00,2006-03-29 15:18:00,9.0,35.357,29.197
M_Polyglottos_SD39_06,2006-03-29,March,Off,2006-03-29 15:18:00,2006-03-29 15:27:00,9.0,32.28,28.698
M_Polyglottos_SD39_06,2006-03-29,March,On,2006-03-29 15:27:00,2006-03-29 15:57:00,30.0,35.52645161290322,27.780967741935488
M_Polyglottos_SD39_06,2006-03-29,March,Off,2006-03-29 15:57:00,2006-03-29 16:06:00,9.0,30.18,27.636000000000003
M_Polyglottos_SD39_06,2006-03-29,March,On,2006-03-29 16:06:00,2006-03-29 16:32:00,26.0,34.452222222222225,26.98
M_Polyglottos_SD39_06,2006-03-29,March,Off,2006-03-29 16:32:00,2006-03-29 16:42:00,10.0,29.81,26.88
M_Polyglottos_SD39_06,2006-03-29,March,On,2006-03-29 16:42:00,2006-03-29 17:07:00,25.0,35.231153846153845,26.48538461538461
M_Polyglottos_SD39_06,2006-03-29,March,Off,2006-03-29 17:07:00,2006-03-29 17:20:00,13.0,28.33,26.35285714285715
M_Polyglottos_SD39_06,2006-03-29,March,On,2006-03-29 17:20:00,2006-03-29 17:46:00,26.0,32.97555555555556,25.840000000000003
M_Polyglottos_SD39_06,2006-03-29,March,Off,2006-03-29 17:46:00,2006-03-29 17:55:00,9.0,27.6,25.304
M_Polyglottos_SD39_06,2006-03-29,March,On,2006-03-29 17:55:00,2006-03-29 18:32:00,37.0,34.477631578947374,24.46842105263158
M_Polyglottos_SD39_06,2006-03-29,March,Off,2006-03-29 18:32:00,2006-03-29 18:46:00,14.0,25.27,23.50733333333333
M_Polyglottos_SD39_06,2006-03-29,March,Nocturnal,2006-03-29 18:46:00,2006-03-30 02:02:00,436.0,31.75995423340961,18.91471395881007
M_Polyglottos_SD39_06,2006-03-30,March,Off,2006-03-30 02:02:00,2006-03-30 02:28:00,26.0,18.7,17.26814814814815
M_Polyglottos_SD39_06,2006-03-30,March,On,2006-03-30 02:28:00,2006-03-30 06:43:00,255.0,31.6375390625,15.769492187500004
M_Polyglottos_SD39_06,2006-03-30,March,Off,2006-03-30 06:43:00,2006-03-30 06:50:00,7.0,20.06,15.915
M_Polyglottos_SD39_06,2006-03-30,March,On,2006-03-30 06:50:00,2006-03-30 07:06:00,16.0,29.60176470588236,16.314705882352943
M_Polyglottos_SD39_06,2006-03-30,March,Off,2006-03-30 07:06:00,2006-03-30 07:10:00,4.0,22.81,16.874000000000002
M_Polyglottos_SD39_06,2006-03-30,March,On,2006-03-30 07:10:00,2006-03-30 07:17:00,7.0,28.805,17.20125
M_Polyglottos_SD39_06,2006-03-30,March,Off,2006-03-30 07:17:00,2006-03-30 07:20:00,3.0,23.68,17.470000000000002
M_Polyglottos_SD39_06,2006-03-30,March,On,2006-03-30 07:20:00,2006-03-30 07:32:00,12.0,29.28,17.614615384615387
M_Polyglottos_SD39_06,2006-03-30,March,Off,2006-03-30 07:32:00,2006-03-30 07:39:00,7.0,22.81,17.786250000000003
M_Polyglottos_SD39_06,2006-03-30,March,On,2006-03-30 07:39:00,2006-03-30 07:44:00,5.0,28.07333333333333,17.849999999999998
M_Polyglottos_SD39_06,2006-03-30,March,Off,2006-03-30 07:44:00,2006-03-30 07:49:00,5.0,23.68,18.02
M_Polyglottos_SD39_06,2006-03-30,March,On,2006-03-30 07:49:00,2006-03-30 07:57:00,8.0,30.73333333333333,18.284444444444446
M_Polyglottos_SD39_06,2006-03-30,March,Off,2006-03-30 07:57:00,2006-03-30 08:04:00,7.0,23.86,18.5725
M_Polyglottos_SD39_06,2006-03-30,March,On,2006-03-30 08:04:00,2006-03-30 08:17:00,13.0,31.96571428571429,19.10071428571429
M_Polyglottos_SD39_06,2006-03-30,March,Off,2006-03-30 08:17:00,2006-03-30 08:23:00,6.0,25.09,19.57428571428571
M_Polyglottos_SD39_06,2006-03-30,March,On,2006-03-30 08:23:00,2006-03-30 08:40:00,17.0,33.07444444444445,20.42833333333333
M_Polyglottos_SD39_06,2006-03-30,March,Off,2006-03-30 08:40:00,2006-03-30 08:46:00,6.0,26.16,21.08285714285714
M_Polyglottos_SD39_06,2006-03-30,March,On,2006-03-30 08:46:00,2006-03-30 08:59:00,13.0,28.824285714285715,21.885
M_Polyglottos_SD39_06,2006-03-30,March,Off,2006-03-30 08:59:00,2006-03-30 09:05:00,6.0,26.7,22.38857142857143
M_Polyglottos_SD39_06,2006-03-30,March,On,2006-03-30 09:05:00,2006-03-30 09:19:00,14.0,32.27866666666667,23.05333333333333
M_Polyglottos_SD39_06,2006-03-30,March,Off,2006-03-30 09:19:00,2006-03-30 09:26:00,7.0,28.15,23.5725
M_Polyglottos_SD39_06,2006-03-30,March,On,2006-03-30 09:26:00,2006-03-30 09:53:00,27.0,32.20392857142857,24.241071428571427
M_Polyglottos_SD39_06,2006-03-30,March,Off,2006-03-30 09:53:00,2006-03-30 10:00:00,7.0,31.7,25.3125
M_Polyglottos_SD39_06,2006-03-30,March,On,2006-03-30 10:00:00,2006-03-30 10:17:00,17.0,36.04277777777778,26.14
M_Polyglottos_SD39_06,2006-03-30,March,Off,2006-03-30 10:17:00,2006-03-30 10:29:00,12.0,33.44,26.47846153846153
M_Polyglottos_SD39_06,2006-03-30,March,On,2006-03-30 10:29:00,2006-03-30 10:52:00,23.0,35.75,26.955
M_Polyglottos_SD39_06,2006-03-30,March,Off,2006-03-30 10:52:00,2006-03-30 11:03:00,11.0,31.32,27.24
M_Polyglottos_SD39_06,2006-03-30,March,On,2006-03-30 11:03:00,2006-03-30 11:22:00,19.0,35.61450000000001,28.069
M_Polyglottos_SD39_06,2006-03-30,March,Off,2006-03-30 11:22:00,2006-03-30 11:31:00,9.0,33.05,29.029
M_Polyglottos_SD39_06,2006-03-30,March,On,2006-03-30 11:31:00,2006-03-30 11:41:00,10.0,35.82,29.134545454545457
M_Polyglottos_SD39_06,2006-03-30,March,Off,2006-03-30 11:41:00,2006-03-30 11:46:00,5.0,34.04,29.375
M_Polyglottos_SD39_06,2006-03-30,March,On,2006-03-30 11:46:00,2006-03-30 11:54:00,8.0,34.77555555555555,28.738888888888887
M_Polyglottos_SD39_06,2006-03-30,March,Off,2006-03-30 11:54:00,2006-03-30 11:59:00,5.0,32.66,28.48
M_Polyglottos_SD39_06,2006-03-30,March,On,2006-03-30 11:59:00,2006-03-30 12:09:00,10.0,35.18090909090909,28.74727272727273
M_Polyglottos_SD39_06,2006-03-30,March,Off,2006-03-30 12:09:00,2006-03-30 12:17:00,8.0,33.64,29.10777777777778
M_Polyglottos_SD39_06,2006-03-30,March,On,2006-03-30 12:17:00,2006-03-30 12:28:00,11.0,34.65083333333333,28.974166666666665
M_Polyglottos_SD39_06,2006-03-30,March,Off,2006-03-30 12:28:00,2006-03-30 12:33:00,5.0,33.64,29.006666666666664
M_Polyglottos_SD39_06,2006-03-30,March,On,2006-03-30 12:33:00,2006-03-30 12:52:00,19.0,35.824000000000005,29.5595
M_Polyglottos_SD39_06,2006-03-30,March,Off,2006-03-30 12:52:00,2006-03-30 12:56:00,4.0,33.64,29.548
M_Polyglottos_SD39_06,2006-03-30,March,On,2006-03-30 12:56:00,2006-03-30 13:22:00,26.0,36.14222222222222,28.673703703703705
M_Polyglottos_SD39_06,2006-03-30,March,Off,2006-03-30 13:22:00,2006-03-30 13:33:00,11.0,29.62,27.33
M_Polyglottos_SD39_06,2006-03-30,March,On,2006-03-30 13:33:00,2006-03-30 13:55:00,22.0,34.73869565217391,26.57478260869566
M_Polyglottos_SD39_06,2006-03-30,March,Off,2006-03-30 13:55:00,2006-03-30 14:07:00,12.0,30.56,27.392307692307693
M_Polyglottos_SD39_06,2006-03-30,March,On,2006-03-30 14:07:00,2006-03-30 14:25:00,18.0,35.0221052631579,26.794736842105262
M_Polyglottos_SD39_06,2006-03-30,March,Off,2006-03-30 14:25:00,2006-03-30 14:37:00,12.0,28.88,26.34
M_Polyglottos_SD39_06,2006-03-30,March,On,2006-03-30 14:37:00,2006-03-30 14:52:00,15.0,35.8325,26.9825
M_Polyglottos_SD39_06,2006-03-30,March,Off,2006-03-30 14:52:00,2006-03-30 15:00:00,8.0,32.47,28.78
M_Polyglottos_SD39_06,2006-03-30,March,On,2006-03-30 15:00:00,2006-03-30 15:11:00,11.0,35.78,28.12166666666667
M_Polyglottos_SD39_06,2006-03-30,March,Off,2006-03-30 15:11:00,2006-03-30 15:29:00,18.0,31.13,28.292631578947365
M_Polyglottos_SD39_06,2006-03-30,March,On,2006-03-30 15:29:00,2006-03-30 15:36:00,7.0,35.3125,29.067500000000003
M_Polyglottos_SD39_06,2006-03-30,March,Off,2006-03-30 15:36:00,2006-03-30 15:46:00,10.0,31.13,28.916363636363634
M_Polyglottos_SD39_06,2006-03-30,March,On,2006-03-30 15:46:00,2006-03-30 16:03:00,17.0,35.37222222222222,27.46
M_Polyglottos_SD39_06,2006-03-30,March,Off,2006-03-30 16:03:00,2006-03-30 16:19:00,16.0,30.0,27.589411764705883
M_Polyglottos_SD39_06,2006-03-30,March,On,2006-03-30 16:19:00,2006-03-30 16:37:00,18.0,35.69894736842105,27.61894736842105
M_Polyglottos_SD39_06,2006-03-30,March,Off,2006-03-30 16:37:00,2006-03-30 16:46:00,9.0,29.62,27.15
M_Polyglottos_SD39_06,2006-03-30,March,On,2006-03-30 16:46:00,2006-03-30 17:00:00,14.0,35.03333333333333,26.951999999999995
M_Polyglottos_SD39_06,2006-03-30,March,Off,2006-03-30 17:00:00,2006-03-30 17:07:00,7.0,30.0,26.745
M_Polyglottos_SD39_06,2006-03-30,March,On,2006-03-30 17:07:00,2006-03-30 17:23:00,16.0,34.580588235294115,26.467058823529413
M_Polyglottos_SD39_06,2006-03-30,March,Off,2006-03-30 17:23:00,2006-03-30 17:34:00,11.0,27.96,26.16
M_Polyglottos_SD39_06,2006-03-30,March,Nocturnal,2006-03-30 17:34:00,2006-03-31 06:31:00,777.0,33.95646529562982,19.04678663239075
M_Polyglottos_SD39_06,2006-03-31,March,Off,2006-03-31 06:31:00,2006-03-31 06:35:00,4.0,22.46,15.830000000000002
M_Polyglottos_SD39_06,2006-03-31,March,On,2006-03-31 06:35:00,2006-03-31 06:52:00,17.0,30.946111111111108,15.915
M_Polyglottos_SD39_06,2006-03-31,March,Off,2006-03-31 06:52:00,2006-03-31 07:10:00,18.0,19.21,16.464736842105264
M_Polyglottos_SD39_06,2006-03-31,March,On,2006-03-31 07:10:00,2006-03-31 07:29:00,19.0,28.336,16.84
M_Polyglottos_SD39_06,2006-03-31,March,Off,2006-03-31 07:29:00,2006-03-31 07:35:00,6.0,23.33,17.18
M_Polyglottos_SD39_06,2006-03-31,March,On,2006-03-31 07:35:00,2006-03-31 07:46:00,11.0,29.75333333333333,17.611666666666668
M_Polyglottos_SD39_06,2006-03-31,March,Off,2006-03-31 07:46:00,2006-03-31 07:52:00,6.0,22.81,18.19
M_Polyglottos_SD39_06,2006-03-31,March,On,2006-03-31 07:52:00,2006-03-31 08:08:00,16.0,32.023529411764706,18.93
M_Polyglottos_SD39_06,2006-03-31,March,Off,2006-03-31 08:08:00,2006-03-31 08:12:00,4.0,27.6,19.584
M_Polyglottos_SD39_06,2006-03-31,March,On,2006-03-31 08:12:00,2006-03-31 08:26:00,14.0,33.21066666666666,19.98066666666666
M_Polyglottos_SD39_06,2006-03-31,March,Off,2006-03-31 08:26:00,2006-03-31 08:32:00,6.0,28.15,20.667142857142856
M_Polyglottos_SD39_06,2006-03-31,March,On,2006-03-31 08:32:00,2006-03-31 08:39:00,7.0,33.205,21.0175
M_Polyglottos_SD39_06,2006-03-31,March,Off,2006-03-31 08:39:00,2006-03-31 08:45:00,6.0,27.6,21.38142857142857
M_Polyglottos_SD39_06,2006-03-31,March,On,2006-03-31 08:45:00,2006-03-31 08:59:00,14.0,35.03533333333334,21.992000000000008
M_Polyglottos_SD39_06,2006-03-31,March,Off,2006-03-31 08:59:00,2006-03-31 09:12:00,13.0,26.7,22.66214285714286
M_Polyglottos_SD39_06,2006-03-31,March,On,2006-03-31 09:12:00,2006-03-31 09:24:00,12.0,34.52153846153846,23.44
M_Polyglottos_SD39_06,2006-03-31,March,Off,2006-03-31 09:24:00,2006-03-31 09:35:00,11.0,29.25,24.105833333333333
M_Polyglottos_SD39_06,2006-03-31,March,On,2006-03-31 09:35:00,2006-03-31 09:53:00,18.0,36.6878947368421,24.364210526315787
M_Polyglottos_SD39_06,2006-03-31,March,Off,2006-03-31 09:53:00,2006-03-31 10:00:00,7.0,32.47,24.715
M_Polyglottos_SD39_06,2006-03-31,March,On,2006-03-31 10:00:00,2006-03-31 10:07:00,7.0,35.19375,25.135
M_Polyglottos_SD39_06,2006-03-31,March,Off,2006-03-31 10:07:00,2006-03-31 10:12:00,5.0,31.51,25.325
M_Polyglottos_SD39_06,2006-03-31,March,On,2006-03-31 10:12:00,2006-03-31 10:26:00,14.0,35.699333333333335,25.78800000000001
M_Polyglottos_SD39_06,2006-03-31,March,Off,2006-03-31 10:26:00,2006-03-31 10:32:00,6.0,33.25,26.46857142857143
M_Polyglottos_SD39_06,2006-03-31,March,On,2006-03-31 10:32:00,2006-03-31 10:42:00,10.0,35.559999999999995,26.781818181818185
M_Polyglottos_SD39_06,2006-03-31,March,Off,2006-03-31 10:42:00,2006-03-31 10:50:00,8.0,32.66,27.36
M_Polyglottos_SD39_06,2006-03-31,March,On,2006-03-31 10:50:00,2006-03-31 11:01:00,11.0,36.07833333333333,27.495000000000005
M_Polyglottos_SD39_06,2006-03-31,March,Off,2006-03-31 11:01:00,2006-03-31 11:08:00,7.0,33.25,27.51
M_Polyglottos_SD39_06,2006-03-31,March,On,2006-03-31 11:08:00,2006-03-31 11:19:00,11.0,36.189166666666665,27.84083333333333
M_Polyglottos_SD39_06,2006-03-31,March,Off,2006-03-31 11:19:00,2006-03-31 11:23:00,4.0,33.84,28.292
M_Polyglottos_SD39_06,2006-03-31,March,On,2006-03-31 11:23:00,2006-03-31 11:33:00,10.0,35.053636363636365,28.848181818181818
M_Polyglottos_SD39_06,2006-03-31,March,Off,2006-03-31 11:33:00,2006-03-31 11:37:00,4.0,34.83,29.4
M_Polyglottos_SD39_06,2006-03-31,March,On,2006-03-31 11:37:00,2006-03-31 11:45:00,8.0,36.29333333333334,29.50111111111111
M_Polyglottos_SD39_06,2006-03-31,March,Off,2006-03-31 11:45:00,2006-03-31 11:53:00,8.0,33.64,29.355555555555554
M_Polyglottos_SD39_06,2006-03-31,March,On,2006-03-31 11:53:00,2006-03-31 15:04:00,191.0,36.65546875,31.28302083333333
M_Polyglottos_SD39_06,2006-03-31,March,Off,2006-03-31 15:04:00,2006-03-31 15:20:00,16.0,34.63,31.565882352941177
M_Polyglottos_SD39_06,2006-03-31,March,On,2006-03-31 15:20:00,2006-03-31 15:31:00,11.0,37.560833333333335,31.49416666666666
M_Polyglottos_SD39_06,2006-03-31,March,Off,2006-03-31 15:31:00,2006-03-31 15:42:00,11.0,34.83,31.54166666666666
M_Polyglottos_SD39_06,2006-03-31,March,On,2006-03-31 15:42:00,2006-03-31 15:59:00,17.0,36.97777777777778,31.827777777777783
M_Polyglottos_SD39_06,2006-03-31,March,Off,2006-03-31 15:59:00,2006-03-31 16:15:00,16.0,31.32,29.80235294117647
M_Polyglottos_SD39_06,2006-03-31,March,On,2006-03-31 16:15:00,2006-03-31 16:33:00,18.0,35.8821052631579,29.47684210526316
M_Polyglottos_SD39_06,2006-03-31,March,Off,2006-03-31 16:33:00,2006-03-31 16:40:00,7.0,32.66,29.485
M_Polyglottos_SD39_06,2006-03-31,March,On,2006-03-31 16:40:00,2006-03-31 16:46:00,6.0,35.23714285714285,29.44
M_Polyglottos_SD39_06,2006-03-31,March,Off,2006-03-31 16:46:00,2006-03-31 16:56:00,10.0,32.08,29.405454545454543
M_Polyglottos_SD39_06,2006-03-31,March,On,2006-03-31 16:56:00,2006-03-31 17:05:00,9.0,35.684000000000005,29.216
M_Polyglottos_SD39_06,2006-03-31,March,Off,2006-03-31 17:05:00,2006-03-31 17:15:00,10.0,30.94,28.934545454545454
M_Polyglottos_SD39_06,2006-03-31,March,On,2006-03-31 17:15:00,2006-03-31 17:36:00,21.0,36.33818181818182,28.286818181818184
